 6407.0552  -37.7831 6407.1523  -41.9572  320.0221  320.5138
 6408.0610  -37.0843 6408.2051  -43.2596  319.7036  320.4360
 6409.3389  -36.5625 6409.5278  -44.5437  319.3339  320.2887
 6410.7627  -36.2558 6410.9897  -45.6979  318.9491  320.0907
 6412.1870  -35.9641 6412.4482  -46.6159  318.5691  319.8689
 6413.8105  -35.6124 6414.1040  -47.3858  318.1466  319.5939
 6415.6089  -35.1784 6415.9321  -47.9991  317.6913  319.2751
 6417.5566  -34.6216 6417.9058  -48.3663  317.2084  318.9073
 6419.6289  -33.9198 6420.0000  -48.4695  316.7038  318.4950
 6421.8008  -33.0018 6422.1880  -48.2425  316.1789  318.0356
 6424.0483  -31.8855 6424.4434  -47.6498  315.6446  317.5323
 6426.3452  -30.4744 6426.7407  -46.6274  315.1013  316.9847
 6428.6689  -28.8142 6429.0522  -45.1184  314.5629  316.3947
 6430.9937  -26.8574 6431.3545  -43.0971  314.0336  315.7691
 6433.2969  -24.6356 6433.6221  -40.5274  313.5248  315.1156
 6435.5537  -22.1813 6435.8325  -37.4392  313.0456  314.4511
 6437.7397  -19.5434 6437.9653  -33.8861  312.6046  313.7954
 6439.8306  -16.7850 6440.0029  -30.0402  312.2094  313.1793
 6441.8013  -13.9981 6441.9243  -25.9619  311.8683  312.6196
 6443.6270  -11.2315 6443.7065  -21.7250  311.5857  312.1320
 6445.2803   -8.6125 6445.3276  -17.5236  311.3643  311.7339
 6446.7349   -6.2080 6446.7607  -13.5139  311.1983  311.4278
 6447.9644   -4.1238 6447.9766   -9.9317  311.0779  311.2082
 6448.9409   -2.4319 6448.9463   -7.0295  310.9936  311.0632
 6449.6387   -1.1797 6449.6411   -5.0011  310.9388  310.9766
 6450.0317   -0.4815 6450.0327   -3.8289  310.9099  310.9330
 6450.4253    0.2268 6450.4258   -2.6850  310.8825  310.8939
 6450.7798    0.4632 6450.7798   -1.6576  310.8578  310.8619
 6451.0610    0.4159 6451.0610   -0.8470  310.8377  310.8385
 6451.2417    0.2191 6451.2417   -0.3620  310.8244  310.8246
 6451.3042   -0.0885 6451.3042   -0.0885  310.8198  310.8198
*SECTION      1
-SECTION-     3   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6403.7017  -40.6919 6403.7017  -40.6919  348.5704  348.5704
 6403.9214  -39.7488 6403.8774  -41.9063  348.4731  348.7214
 6404.6328  -38.8627 6404.5669  -43.3231  348.4074  348.9253
 6405.7456  -38.2459 6405.6626  -44.8194  348.3900  349.1617
 6407.1484  -37.8702 6407.0532  -46.2654  348.4075  349.4061
 6408.7031  -37.5947 6408.6030  -47.5112  348.4354  349.6288
 6410.2583  -37.2922 6410.1577  -48.4850  348.4564  349.8140
 6412.0200  -36.9005 6411.9224  -49.2815  348.4765  349.9850
 6413.9629  -36.4012 6413.8716  -49.8702  348.5024  350.1445
 6416.0605  -35.7538 6415.9790  -50.1801  348.5323  350.2842
 6418.2881  -34.9209 6418.2192  -50.1790  348.5553  350.3910
 6420.6196  -33.8727 6420.5654  -49.8212  348.5589  350.4474
 6423.0298  -32.5624 6422.9912  -49.0487  348.5335  350.4389
 6425.4912  -30.9610 6425.4688  -47.8246  348.4778  350.3615
 6427.9795  -29.0795 6427.9702  -46.1067  348.3964  350.2139
 6430.4673  -26.8992 6430.4678  -43.8549  348.2917  349.9975
 6432.9307  -24.4407 6432.9351  -41.0887  348.1704  349.7240
 6435.3428  -21.7444 6435.3472  -37.8746  348.0405  349.4122
 6437.6792  -18.8809 6437.6777  -34.2063  347.9103  349.0728
 6439.9136  -15.8949 6439.9043  -30.1423  347.7861  348.7248
 6442.0220  -12.8592 6442.0029  -25.7721  347.6763  348.3912
 6443.9785   -9.8789 6443.9521  -21.2359  347.5887  348.0957
 6445.7568   -7.0489 6445.7271  -16.6712  347.5267  347.8545
 6447.3315   -4.4077 6447.3032  -12.3704  347.4882  347.6802
 6448.6768   -2.0993 6448.6528   -8.5221  347.4692  347.5673
 6449.7666   -0.1540 6449.7476   -5.3266  347.4634  347.5042
 6450.5747    1.3471 6450.5610   -2.9411  347.4653  347.4752
 6451.0762    2.2361 6451.0654   -1.4791  347.4688  347.4648
 6451.5776    3.1546 6451.5698   -0.0535  347.4745  347.4601
 6452.0298    3.7113 6452.0254    1.2306  347.4784  347.4607
 6452.3887    3.7379 6452.3867    2.2838  347.4773  347.4647
 6452.6187    3.5601 6452.6187    2.8979  347.4745  347.4683
 6452.6982    3.3372 6452.6982    3.3372  347.4719  347.4719
*SECTION      1
-SECTION-     4   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6401.0654  -42.0802 6401.0654  -42.0802  375.4892  375.4892
 6401.3418  -40.6992 6401.3394  -43.0925  375.4120  375.6761
 6402.2910  -39.6327 6402.2168  -44.5573  375.5589  376.0853
 6403.7471  -38.9426 6403.6050  -46.1972  375.9048  376.6768
 6405.5654  -38.4968 6405.3613  -47.8454  376.4052  377.4043
 6407.5752  -38.0459 6407.3198  -49.2278  376.9823  378.1833
 6409.5625  -37.5596 6409.2686  -50.2575  377.5569  378.9253
 6411.6909  -36.9679 6411.3677  -51.0199  378.1685  379.6834
 6413.9385  -36.2611 6413.5962  -51.4943  378.8123  380.4485
 6416.2866  -35.3932 6415.9351  -51.6528  379.4753  381.2088
 6418.7202  -34.3216 6418.3687  -51.4642  380.1282  381.9353
 6421.2241  -33.0185 6420.8823  -50.8908  380.7409  382.5932
 6423.7793  -31.4201 6423.4561  -49.8811  381.2931  383.1573
 6426.3623  -29.5479 6426.0659  -48.3736  381.7820  383.6144
 6428.9497  -27.3714 6428.6851  -46.3720  382.2043  383.9641
 6431.5176  -24.9223 6431.2866  -43.8370  382.5627  384.2043
 6434.0415  -22.2067 6433.8442  -40.8305  382.8602  384.3486
 6436.4980  -19.3266 6436.3320  -37.3453  383.1066  384.4062
 6438.8638  -16.2799 6438.7251  -33.4374  383.3059  384.3948
 6441.1162  -13.2060 6441.0000  -29.1118  383.4695  384.3306
 6443.2314  -10.1249 6443.1348  -24.3709  383.6048  384.2340
 6445.1880   -7.1405 6445.1074  -19.4700  383.7201  384.1400
 6446.9629   -4.3291 6446.8984  -14.6461  383.8226  384.0724
 6448.5342   -1.6978 6448.4849  -10.1795  383.9175  384.0452
 6449.8804    0.6459 6449.8447   -6.2647  384.0072  384.0554
 6450.9785    2.6103 6450.9541   -3.0438  384.0894  384.0910
 6451.8086    4.1462 6451.7920   -0.5734  384.1583  384.1353
 6452.3477    5.1882 6452.3369    1.0823  384.2076  384.1733
 6452.8867    6.2230 6452.8804    2.7096  384.2599  384.2186
 6453.3730    6.9745 6453.3706    4.1965  384.3066  384.2661
 6453.7598    7.0501 6453.7593    5.4237  384.3353  384.3089
 6454.0083    6.8467 6454.0083    6.1484  384.3495  384.3376
 6454.0938    6.5473 6454.0938    6.5473  384.3504  384.3504
 AIRFOIL # =           1
*SECTION      1
-SECTION-     1   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6464.0288    2.3818 6464.0288    2.3818  308.0493  308.0493
 6464.1318    2.9423 6464.1313    1.8780  308.0481  308.0398
 6464.4316    3.7608 6464.4307    1.4845  308.0396  308.0203
 6464.8984    4.6397 6464.8970    1.2474  308.0257  307.9933
 6465.4863    5.4580 6465.4844    1.1982  308.0086  307.9627
 6466.1382    6.1663 6466.1353    1.2103  307.9906  307.9314
 6466.7900    6.7402 6466.7871    1.2265  307.9740  307.9029
 6467.6455    7.3458 6467.6421    1.2401  307.9539  307.8690
 6468.6836    7.9405 6468.6797    1.2277  307.9333  307.8335
 6469.8843    8.4453 6469.8799    1.1726  307.9130  307.7995
 6471.2261    8.8240 6471.2217    1.0260  307.8944  307.7698
 6472.6885    9.0446 6472.6841    0.7615  307.8786  307.7468
 6474.2515    9.0650 6474.2476    0.3601  307.8654  307.7321
 6475.8945    8.8572 6475.8901   -0.1902  307.8557  307.7283
 6477.5962    8.3991 6477.5918   -0.9013  307.8468  307.7336
 6479.3364    7.6704 6479.3315   -1.7708  307.8415  307.7510
 6481.0938    6.6664 6481.0894   -2.7957  307.8390  307.7794
 6482.8481    5.3950 6482.8433   -3.9704  307.8409  307.8191
 6484.5796    3.8653 6484.5737   -5.2641  307.8483  307.8690
 6486.2666    2.1040 6486.2598   -6.6525  307.8637  307.9282
 6487.8882    0.1642 6487.8809   -8.0974  307.8888  307.9950
 6489.4243   -1.9238 6489.4155   -9.5519  307.9252  308.0671
 6490.8540   -4.0445 6490.8442  -10.9771  307.9732  308.1420
 6492.1562   -6.1320 6492.1455  -12.3315  308.0312  308.2166
 6493.3110   -8.1033 6493.2998  -13.5761  308.0959  308.2880
 6494.2969   -9.8625 6494.2856  -14.6683  308.1617  308.3526
 6495.0942  -11.3343 6495.0835  -15.5721  308.2230  308.4075
 6495.6821  -12.4535 6495.6719  -16.2566  308.2731  308.4497
 6496.2695  -13.5965 6496.2607  -16.9252  308.3276  308.4920
 6496.7998  -14.6273 6496.7930  -17.1325  308.3795  308.5082
 6497.2202  -15.4572 6497.2153  -17.0086  308.4233  308.5047
 6497.4897  -16.0000 6497.4863  -16.7119  308.4529  308.4906
 6497.5781  -16.4129 6497.5781  -16.4129  308.4752  308.4752
*SECTION      1
-SECTION-     2   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6464.0288    2.3818 6464.0288    2.3818  308.6015  308.6015
 6464.1318    2.9423 6464.1313    1.8780  308.6003  308.5920
 6464.4316    3.7608 6464.4307    1.4845  308.5921  308.5727
 6464.8984    4.6397 6464.8970    1.2474  308.5783  308.5461
 6465.4863    5.4580 6465.4844    1.1982  308.5616  308.5157
 6466.1382    6.1663 6466.1353    1.2103  308.5440  308.4848
 6466.7900    6.7402 6466.7871    1.2265  308.5276  308.4566
 6467.6455    7.3458 6467.6421    1.2401  308.5079  308.4231
 6468.6836    7.9405 6468.6797    1.2277  308.4875  308.3879
 6469.8843    8.4453 6469.8799    1.1726  308.4675  308.3543
 6471.2261    8.8240 6471.2217    1.0260  308.4492  308.3248
 6472.6885    9.0446 6472.6841    0.7615  308.4335  308.3018
 6474.2515    9.0650 6474.2476    0.3601  308.4203  308.2873
 6475.8940    8.8573 6475.8901   -0.1901  308.4104  308.2833
 6477.5962    8.3991 6477.5918   -0.9012  308.4014  308.2883
 6479.3359    7.6705 6479.3315   -1.7706  308.3957  308.3054
 6481.0933    6.6666 6481.0889   -2.7955  308.3929  308.3334
 6482.8481    5.3952 6482.8433   -3.9702  308.3943  308.3725
 6484.5791    3.8656 6484.5732   -5.2639  308.4013  308.4219
 6486.2661    2.1044 6486.2593   -6.6522  308.4162  308.4806
 6487.8882    0.1646 6487.8804   -8.0971  308.4409  308.5470
 6489.4238   -1.9233 6489.4150   -9.5516  308.4770  308.6187
 6490.8535   -4.0439 6490.8438  -10.9768  308.5247  308.6931
 6492.1558   -6.1315 6492.1450  -12.3312  308.5824  308.7675
 6493.3105   -8.1027 6493.2993  -13.5758  308.6469  308.8387
 6494.2964   -9.8620 6494.2852  -14.6680  308.7126  308.9031
 6495.0938  -11.3339 6495.0830  -15.5719  308.7737  308.9579
 6495.6821  -12.4531 6495.6719  -16.2564  308.8237  309.0001
 6496.2695  -13.5962 6496.2607  -16.9250  308.8783  309.0423
 6496.7993  -14.6271 6496.7930  -17.1325  308.9301  309.0586
 6497.2202  -15.4570 6497.2153  -17.0086  308.9738  309.0552
 6497.4897  -15.9998 6497.4863  -16.7119  309.0034  309.0410
 6497.5781  -16.4129 6497.5781  -16.4129  309.0257  309.0257
*SECTION      1
-SECTION-     3   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6465.3057    6.2861 6465.3057    6.2861  346.5977  346.5977
 6465.4155    6.8481 6465.4160    5.8159  346.6072  346.5883
 6465.7388    7.4051 6465.7388    5.4492  346.6151  346.5789
 6466.2407    7.9317 6466.2412    5.1699  346.6212  346.5690
 6466.8740    8.4084 6466.8740    4.8989  346.6255  346.5581
 6467.5767    8.8115 6467.5762    4.6272  346.6279  346.5468
 6468.2783    9.1318 6468.2778    4.3500  346.6286  346.5356
 6469.1572    9.4249 6469.1562    3.9800  346.6272  346.5219
 6470.1938    9.6503 6470.1924    3.5112  346.6228  346.5063
 6471.3691    9.7601 6471.3667    2.9449  346.6138  346.4890
 6472.6641    9.7240 6472.6616    2.2590  346.6009  346.4719
 6474.0596    9.5143 6474.0571    1.4658  346.5826  346.4551
 6475.5376    9.1054 6475.5347    0.5564  346.5597  346.4406
 6477.0781    8.4758 6477.0752   -0.4820  346.5319  346.4286
 6478.6631    7.6088 6478.6597   -1.6120  346.5019  346.4221
 6480.2725    6.4970 6480.2686   -2.8643  346.4709  346.4218
 6481.8882    5.1404 6481.8843   -4.2073  346.4418  346.4293
 6483.4912    3.5283 6483.4873   -5.6148  346.4177  346.4452
 6485.0625    1.7089 6485.0576   -7.0607  346.4023  346.4701
 6486.5835   -0.2917 6486.5776   -8.5082  346.3992  346.5035
 6488.0342   -2.4491 6488.0273   -9.9329  346.4110  346.5447
 6489.3965   -4.6355 6489.3887  -11.3265  346.4387  346.5927
 6490.6504   -6.8222 6490.6416  -12.6358  346.4817  346.6448
 6491.7769   -8.8842 6491.7686  -13.8613  346.5365  346.6996
 6492.7578  -10.7351 6492.7490  -14.9579  346.5974  346.7536
 6493.5737  -12.3141 6493.5654  -15.8948  346.6577  346.8032
 6494.2061  -13.5609 6494.1987  -16.6294  346.7110  346.8443
 6494.6367  -14.3924 6494.6299  -17.1432  346.7496  346.8745
 6495.0669  -15.2477 6495.0610  -17.6709  346.7914  346.9062
 6495.4556  -16.0155 6495.4507  -17.8592  346.8309  346.9207
 6495.7632  -16.6313 6495.7598  -17.7797  346.8640  346.9208
 6495.9604  -17.0244 6495.9585  -17.5781  346.8858  346.9134
 6496.0259  -17.3411 6496.0259  -17.3411  346.9024  346.9024
*SECTION      1
-SECTION-     4   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6467.1426   10.8205 6467.1426   10.8205  384.7537  384.7537
 6467.2759   11.3106 6467.2744   10.2434  384.7701  384.7402
 6467.6655   11.7324 6467.6650    9.6865  384.7889  384.7320
 6468.2739   12.0618 6468.2725    9.0395  384.8072  384.7244
 6469.0400   12.2551 6469.0386    8.2900  384.8212  384.7154
 6469.8896   12.2896 6469.8877    7.4630  384.8274  384.7036
 6470.7393   12.1947 6470.7373    6.6165  384.8264  384.6901
 6471.6870   11.9645 6471.6841    5.6738  384.8178  384.6736
 6472.7202   11.5843 6472.7168    4.5568  384.8019  384.6545
 6473.8286   11.0532 6473.8247    3.5036  384.7769  384.6341
 6474.9995   10.3537 6474.9956    2.3218  384.7437  384.6114
 6476.2227    9.5041 6476.2178    1.0777  384.7039  384.5880
 6477.4854    8.4547 6477.4805   -0.2257  384.6578  384.5650
 6478.7769    7.2362 6478.7725   -1.5682  384.6083  384.5435
 6480.0854    5.8102 6480.0811   -2.9335  384.5574  384.5248
 6481.3999    4.2473 6481.3960   -4.3311  384.5091  384.5102
 6482.7095    2.5193 6482.7051   -5.7109  384.4661  384.5003
 6484.0015    0.6867 6483.9971   -7.1195  384.4317  384.4971
 6485.2651   -1.2010 6485.2603   -8.4931  384.4082  384.5003
 6486.4893   -3.1490 6486.4834   -9.8726  384.3974  384.5113
 6487.6616   -5.0508 6487.6553  -11.1998  384.3993  384.5293
 6488.7705   -6.9450 6488.7632  -12.4964  384.4142  384.5546
 6489.8047   -8.7526 6489.7969  -13.7335  384.4406  384.5862
 6490.7524  -10.4140 6490.7441  -14.8670  384.4753  384.6216
 6491.6021  -11.9667 6491.5938  -15.9267  384.5170  384.6605
 6492.3423  -13.3357 6492.3340  -16.8669  384.5612  384.6997
 6492.9619  -14.4614 6492.9536  -17.6478  384.6032  384.7360
 6493.4502  -15.3609 6493.4409  -18.2893  384.6397  384.7676
 6493.9370  -16.2957 6493.9292  -18.9084  384.6807  384.8000
 6494.3770  -17.1065 6494.3696  -19.1125  384.7197  384.8139
 6494.7251  -17.7543 6494.7197  -19.0169  384.7527  384.8129
 6494.9487  -18.1685 6494.9443  -18.7720  384.7746  384.8034
 6495.0205  -18.5283 6495.0205  -18.5284  384.7925  384.7925
*SECTION      1
-SECTION-     5   33
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6467.1426   10.8205 6467.1426   10.8205  385.1689  385.1689
 6467.2759   11.3106 6467.2744   10.2434  385.1854  385.1555
 6467.6655   11.7324 6467.6650    9.6865  385.2043  385.1475
 6468.2739   12.0618 6468.2725    9.0395  385.2228  385.1400
 6469.0400   12.2551 6469.0386    8.2900  385.2369  385.1312
 6469.8896   12.2896 6469.8877    7.4630  385.2433  385.1195
 6470.7393   12.1947 6470.7373    6.6165  385.2424  385.1063
 6471.6870   11.9644 6471.6841    5.6738  385.2339  385.0899
 6472.7202   11.5843 6472.7168    4.5568  385.2180  385.0708
 6473.8286   11.0532 6473.8247    3.5036  385.1930  385.0504
 6474.9995   10.3537 6474.9956    2.3219  385.1599  385.0277
 6476.2227    9.5041 6476.2178    1.0778  385.1199  385.0042
 6477.4854    8.4548 6477.4805   -0.2257  385.0737  384.9811
 6478.7764    7.2363 6478.7725   -1.5682  385.0241  384.9594
 6480.0854    5.8103 6480.0811   -2.9335  384.9730  384.9405
 6481.3999    4.2474 6481.3960   -4.3310  384.9245  384.9256
 6482.7095    2.5195 6482.7051   -5.7108  384.8813  384.9155
 6484.0015    0.6869 6483.9966   -7.1193  384.8466  384.9119
 6485.2651   -1.2008 6485.2603   -8.4930  384.8229  384.9148
 6486.4893   -3.1488 6486.4834   -9.8724  384.8118  384.9256
 6487.6611   -5.0505 6487.6553  -11.1997  384.8134  384.9432
 6488.7705   -6.9448 6488.7632  -12.4962  384.8282  384.9684
 6489.8047   -8.7523 6489.7969  -13.7334  384.8543  384.9998
 6490.7520  -10.4138 6490.7441  -14.8669  384.8888  385.0349
 6491.6021  -11.9664 6491.5933  -15.9266  384.9304  385.0737
 6492.3423  -13.3355 6492.3335  -16.8668  384.9744  385.1128
 6492.9619  -14.4612 6492.9531  -17.6477  385.0163  385.1490
 6493.4497  -15.3608 6493.4409  -18.2892  385.0528  385.1805
 6493.9370  -16.2956 6493.9292  -18.9083  385.0937  385.2129
 6494.3770  -17.1064 6494.3696  -19.1125  385.1326  385.2267
 6494.7251  -17.7542 6494.7197  -19.0169  385.1656  385.2257
 6494.9487  -18.1684 6494.9443  -18.7719  385.1875  385.2163
 6495.0205  -18.5284 6495.0205  -18.5284  385.2054  385.2054
 AIRFOIL # =           1
*SECTION      1
-SECTION-     1   65
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6305.8398  -46.6216 6305.8398  -46.6216  318.7079  318.7079
 6305.8569  -46.4206 6305.8394  -46.8208  318.6861  318.7364
 6305.9351  -46.0078 6305.8755  -47.2436  318.6607  318.8134
 6306.0723  -45.5911 6305.9609  -47.7581  318.6605  318.9255
 6306.2598  -45.1900 6306.0928  -48.3381  318.6845  319.0681
 6306.4922  -44.8405 6306.2764  -48.8891  318.7356  319.2293
 6306.7646  -44.5174 6306.5039  -49.4290  318.8080  319.4087
 6307.0732  -44.2201 6306.7710  -49.9467  318.8996  319.6027
 6307.4136  -43.9120 6307.0737  -50.4312  319.0032  319.8071
 6307.7803  -43.5792 6307.4072  -50.8692  319.1152  320.0174
 6308.1680  -43.2232 6307.7637  -51.2651  319.2327  320.2317
 6308.5698  -42.8578 6308.1367  -51.6232  319.3537  320.4468
 6308.9790  -42.4727 6308.5215  -51.9337  319.4747  320.6581
 6309.3887  -42.0898 6308.9092  -52.2003  319.5949  320.8628
 6309.8516  -41.6552 6309.3501  -52.4524  319.7281  321.0860
 6310.3647  -41.1542 6309.8433  -52.6821  319.8710  321.3240
 6310.9263  -40.5829 6310.3853  -52.8790  320.0208  321.5734
 6311.5337  -39.9532 6310.9766  -53.0182  320.1752  321.8278
 6312.1841  -39.2566 6311.6143  -53.1035  320.3318  322.0840
 6312.8755  -38.4760 6312.2954  -53.1328  320.4855  322.3394
 6313.6035  -37.6588 6313.0186  -53.0922  320.6403  322.5882
 6314.3662  -36.7907 6313.7798  -52.9806  320.7929  322.8286
 6315.1597  -35.9003 6314.5776  -52.7891  320.9451  323.0575
 6315.9824  -34.9487 6315.4077  -52.5140  321.0913  323.2722
 6316.8296  -33.9727 6316.2681  -52.1467  321.2349  323.4705
 6317.6987  -32.9582 6317.1538  -51.6831  321.3732  323.6505
 6318.5869  -31.9059 6318.0625  -51.0943  321.5060  323.8069
 6319.4917  -30.8092 6318.9912  -50.3895  321.6314  323.9407
 6320.4097  -29.6672 6319.9355  -49.5362  321.7490  324.0462
 6321.3374  -28.4759 6320.8916  -48.5482  321.8573  324.1250
 6322.2720  -27.2586 6321.8560  -47.3758  321.9574  324.1698
 6323.2100  -26.0217 6322.8242  -46.0621  322.0495  324.1870
 6324.1494  -24.7392 6323.7920  -44.5790  322.1307  324.1735
 6325.0859  -23.4573 6324.7559  -42.9147  322.2044  324.1293
 6326.0171  -22.1459 6325.7119  -41.1345  322.2684  324.0649
 6326.9390  -20.8227 6326.6567  -39.2373  322.3236  323.9816
 6327.8491  -19.4874 6327.5874  -37.2085  322.3705  323.8804
 6328.7441  -18.1459 6328.5010  -35.0791  322.4098  323.7668
 6329.6211  -16.8096 6329.3945  -32.9197  322.4420  323.6505
 6330.4766  -15.4706 6330.2651  -30.6747  322.4677  323.5278
 6331.3081  -14.1278 6331.1108  -28.4318  322.4870  323.4081
 6332.1123  -12.7892 6331.9277  -26.1511  322.5006  323.2891
 6332.8853  -11.4741 6332.7139  -23.8711  322.5106  323.1752
 6333.6255  -10.2004 6333.4658  -21.6317  322.5165  323.0692
 6334.3286   -8.9535 6334.1816  -19.4663  322.5199  322.9742
 6334.9917   -7.7399 6334.8579  -17.4027  322.5196  322.8898
 6335.6118   -6.5879 6335.4912  -15.4469  322.5188  322.8165
 6336.1870   -5.5161 6336.0781  -13.6345  322.5161  322.7541
 6336.7129   -4.5167 6336.6157  -11.9726  322.5122  322.7006
 6337.1870   -3.6101 6337.1006  -10.4580  322.5092  322.6572
 6337.6060   -2.7835 6337.5298   -9.1005  322.5054  322.6212
 6337.9673   -2.0879 6337.8994   -7.9102  322.5019  322.5919
 6338.2676   -1.4845 6338.2070   -6.9127  322.4998  322.5703
 6338.5679   -0.8667 6338.5151   -5.9169  322.4985  322.5515
 6338.8628   -0.2776 6338.8179   -4.9178  322.4980  322.5352
 6339.1479    0.3017 6339.1099   -3.9607  322.4981  322.5223
 6339.4180    0.8577 6339.3872   -3.0588  322.4988  322.5123
 6339.6680    1.4034 6339.6436   -2.2075  322.5004  322.5049
 6339.8945    1.6254 6339.8760   -1.3866  322.5009  322.4998
 6340.0928    1.6707 6340.0796   -0.6882  322.5005  322.4970
 6340.2598    1.6419 6340.2515   -0.0900  322.5000  322.4958
 6340.3926    1.5629 6340.3882    0.3994  322.4991  322.4956
 6340.4897    1.4531 6340.4873    0.7520  322.4983  322.4960
 6340.5483    1.3232 6340.5479    0.9911  322.4976  322.4964
 6340.5679    1.1609 6340.5679    1.1609  322.4969  322.4969
*SECTION      1
-SECTION-     2   65
>----RAD------XOFF------YOFF------ROTD----CONEANGLE----                                   
    0.0000    0.0000    0.0000    0.0000    0.0000
>----X1--------Y1--------X2--------Y2--------R1-------- R2----                            
 6305.8364  -48.5065 6305.8364  -48.5065  331.6600  331.6600
 6305.8501  -48.3031 6305.8389  -48.7046  331.6349  331.6894
 6305.9263  -47.8659 6305.8838  -49.1376  331.5951  331.7657
 6306.0679  -47.4242 6305.9829  -49.6680  331.5747  331.8733
 6306.2642  -47.0309 6306.1362  -50.2436  331.5784  332.0043
 6306.5107  -46.6682 6306.3408  -50.8309  331.6015  332.1535
 6306.8013  -46.3298 6306.5947  -51.3957  331.6414  332.3148
 6307.1313  -46.0050 6306.8926  -51.9247  331.6949  332.4844
 6307.4966  -45.6593 6307.2290  -52.4151  331.7558  332.6595
 6307.8906  -45.2843 6307.5972  -52.8609  331.8210  332.8374
 6308.3066  -44.8895 6307.9907  -53.2607  331.8891  333.0153
 6308.7378  -44.4759 6308.4019  -53.6186  331.9577  333.1906
 6309.1768  -44.0440 6308.8247  -53.9252  332.0250  333.3596
 6309.6162  -43.6143 6309.2505  -54.1785  332.0906  333.5197
 6310.1045  -43.1223 6309.7271  -54.4089  332.1587  333.6871
 6310.6387  -42.5563 6310.2510  -54.6120  332.2266  333.8594
 6311.2168  -41.9331 6310.8218  -54.7683  332.2931  334.0317
 6311.8354  -41.2520 6311.4370  -54.8645  332.3564  334.1980
 6312.4927  -40.4919 6312.0938  -54.9073  332.4124  334.3576
 6313.1855  -39.6846 6312.7896  -54.8878  332.4626  334.5066
 6313.9102  -38.8321 6313.5205  -54.7987  332.5074  334.6422
 6314.6650  -37.9360 6314.2856  -54.6344  332.5458  334.7625
 6315.4463  -37.0023 6315.0796  -54.3911  332.5791  334.8665
 6316.2510  -36.0348 6315.9004  -54.0685  332.6076  334.9540
 6317.0776  -35.0278 6316.7441  -53.6493  332.6317  335.0232
 6317.9214  -33.9999 6317.6079  -53.1232  332.6537  335.0728
 6318.7812  -32.9143 6318.4883  -52.5000  332.6705  335.1053
 6319.6538  -31.7935 6319.3818  -51.7351  332.6844  335.1142
 6320.5356  -30.6471 6320.2856  -50.8448  332.6963  335.1024
 6321.4248  -29.4556 6321.1953  -49.8134  332.7037  335.0675
 6322.3179  -28.2271 6322.1089  -48.6347  332.7069  335.0091
 6323.2129  -26.9611 6323.0215  -47.2827  332.7057  334.9243
 6324.1060  -25.6713 6323.9307  -45.7815  332.7007  334.8173
 6324.9951  -24.3862 6324.8330  -44.1491  332.6942  334.6925
 6325.8774  -23.0833 6325.7256  -42.3695  332.6844  334.5493
 6326.7500  -21.7614 6326.6055  -40.4659  332.6711  334.3929
 6327.6104  -20.4374 6327.4712  -38.4803  332.6561  334.2306
 6328.4546  -19.1064 6328.3203  -36.3854  332.6391  334.0605
 6329.2812  -17.7688 6329.1499  -34.2357  332.6203  333.8910
 6330.0874  -16.4304 6329.9585  -32.0122  332.6006  333.7215
 6330.8691  -15.1063 6330.7432  -29.7795  332.5807  333.5595
 6331.6255  -13.7926 6331.5024  -27.5301  332.5611  333.4053
 6332.3521  -12.4844 6332.2329  -25.2522  332.5410  333.2581
 6333.0469  -11.2162 6332.9321  -23.0277  332.5229  333.1251
 6333.7070   -9.9764 6333.5977  -20.8508  332.5052  333.0047
 6334.3296   -8.7742 6334.2271  -18.7793  332.4894  332.9004
 6334.9121   -7.6296 6334.8174  -16.8163  332.4749  332.8101
 6335.4517   -6.5469 6335.3652  -14.9825  332.4627  332.7339
 6335.9453   -5.5690 6335.8672  -13.2900  332.4530  332.6707
 6336.3906   -4.6536 6336.3203  -11.7724  332.4438  332.6189
